product-code,product-category,ProductName,list-price,your-price,brand,Description,ImageURL
FJC2206,"Air Conditioning, Cooling > O Ring Kits"," 
O'RINGLUB SPRAY
",$10.20,$7.64,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>O'Ring Lube - 4Oz Spray Can</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC2206-2T.jpg
AST10-38,"Air Conditioning, Cooling > O Ring Kits"," 
3/8' 10pc Anvil O Ring and 10 pc Retaining Ring
",$9.99,$8.36,Astro Pneumatic,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Astro Pneumatic AST10-38 </h1><br/><br/><p></p> <ul> <li>Compatible with Astro Pneumatic 136E 3/8"" Butterfly Impact Wrench - 75ft./lb. Torque</li> <li>Compatible with any Ingersoll Rand 3/8"" Standard Impact Wrench</li> <li>Compatible with any Matco Tools 3/8"" Standard Impact Wrench</li> <li>Compatible with any Chicago Pneumatic 3/8"" Standard Impact Wrench</li> </ul> <p>The Astro Pneumatic Tool Company 3/8"" 10 Piece Anvil O-Ring and Retaining  Ring (for Astro 136E Butterfly Impact Wrench). Compatible with any  Ingersoll Rand, Chicago Pneumatic, and Matco Tools 3/8"" Standard Impact  Wrench. Competitively priced parts with equal reliability.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/AST10-38-2T.jpg?v-cache=1570177117
FJC4295,"Air Conditioning, Cooling > O Ring Kits"," 
SLIM LINE SEALIN
",$36.99,$19.67,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p>Slim Line Sealing Washer</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC4295-2T.jpg
FJC4300,"Air Conditioning, Cooling > O Ring Kits"," 
FJC, Inc. FJC4300 - IMPORT O'RING ASSORTMENT
",$126.22,$68.44,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC4300 </h1><br/><br/><p>Deluxe O-Ring Assortment, 350 Piece, 34 Sizes, Metric, Green HNBR, in Plastic Case</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC4300-2T.jpg?v-cache=1570177117
ROB16990,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
R-ID Refrigerant Analyzer
","$4,874.99","$4,002.44",Robinair,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><span style=""font-family:Arial, sans-serif;background-color:#ffffff;""><strong>Features &amp; Benefits:</strong></span></p><ul><li>Quickly and accurately determine refrigerant purity<span style=""font-family:Arial, sans-serif;background-color:#ffffff;"">  </span></li><li>Displays amount of R-1234yf, R-134a, R-12, R-22 and Hydrocarbons in percentage</li><li>Displays % air in pure R-1234yf &amp; R-134a<span style=""font-family:Arial, sans-serif;background-color:#ffffff;""></span>Capable of testing R-12 with optional R-12 hose</li><li>Improved oil resistance with user replaceable oil restrictor</li></ul><p>The Robinair R-ID Refrigerant Analyzer is a tool to meet the service needs of technicians working on vehicles equipped with either R134A or the newer R-1234yf refrigerant. It quickly analyzes refrigerant in a vehicle's A/C system to determine if it is good or bad, a requirement of R-1234yf service. It is certified to the SAE J2912 standard and is capable of connecting directly to any SAE J2843 or J3030 AC service machine that has an external USB port and is not equipped with a refrigerant analyzer. A large, easy to read color display shows results quickly and accurately, helping technicians decide their next step.</p><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/ROB16990-2T.jpg?v-cache=1570177117
ROB16995,"Air Conditioning, Cooling > Inspection dentification Equipment"," 
R-ID Plus Refrigerant Analyzer
","$5,369.95","$4,310.88",Robinair,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>Quickly and accurately determine refrigerant purity</li><li>Displays amount of R-1234yf, R-134a, R-12, R-22 and Hydrocarbons in percentage</li><li>Displays % air in pure R-1234yf &amp; R-134a</li><li>Capable of testing R-12 with optional R-12 hose</li><li>Improved oil resistance with the user replaceable oil restrictor</li><li>Large color display</li><li>Easily print test results with built in printer</li><li>Battery powered with internal lithium battery</li><li>Ergonomic design with protective boot</li><li>Comes with an internal printer to print final test results</li></ul><p>The Robinair R-ID Plus Refrigerant Analyzer is a tool to meet the service needs of technicians working on vehicles equipped with either R134A or the newer R-1234yf refrigerant. It quickly analyzes refrigerant in a vehicle's A/C system to determine if it is good or bad, a requirement of R-1234yf service. It is certified to the SAE J2912 standard and is capable of connecting directly to any SAE J2843 or J3030 AC service machine that has an external USB port and is not equipped with a refrigerant analyzer. A large, easy to read color display shows results quickly and accurately, helping technicians decide their next step. The Robinair R-ID Plus comes with an internal printer to print final test results.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/templates/eauto/images/nophoto.gif?v-cache=1570177117
PLW75-101,"Air Conditioning, Cooling > Hose Crimping & Cutting Tools"," 
FUNNEL 4-1/2IN. DIA. 1/2 PT 13IN. FLEX HOSE SPOUT
",$6.95,$4.74,Plews Edelmann,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul> <li>1/2 pint capacity</li> <li>4-1/2” diameter</li> <li>17” overall length</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/PLW75-101-2T.jpg?v-cache=1570177117
FJC6070,"Air Conditioning, Cooling > Hose Crimping & Cutting Tools"," 
HOSE REPAIR KIT
",$68.95,$30.65,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>FJC, Inc. FJC6070 </h1><br/><br/><p></p> <ul> <li>8 part numbers</li> <li>Repair parts for most major brands of charging hoses</li> </ul> <p>Contains seals and depressors to service most manifold gauge set hoses  on the market.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6070-2T.jpg?v-cache=1570177117
OTC4383,"Air Conditioning, Cooling > Hose Crimping & Cutting Tools"," 
OTC OTC4383 - Hole Punch Kit
",$66.95,$47.05,OTC,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>OTC OTC4383 </h1><br/><br/><p></p> <ul> <li>Easy smooth operation</li> <li>Will pierce up to 14 gauge steel</li> <li>7 sets punches and dies</li> <li>3/32"", 1/8"", 5/32"", 3/16"", 7/32"", 1/4"", and 9/32""</li> <li>Carry case</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/OTC4383-2T.jpg?v-cache=1570177117
KNK12KK14BS,"Air Conditioning, Cooling > Hose Crimping & Cutting Tools"," 
R W THOMPSON INC  KNK12KK14BS - KnKut 12 Piece Carbide Burr Set with 1/8"" Shanks
",$222.22,$154.86,R W THOMPSON INC,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>R W THOMPSON INC KNK12KK14BS </h1><br/><br/><p> Features and benefits:</p> <ul> <li>Solid carbide</li> <li>1/8"" shanks</li> <li>Double cut</li> <li>Solid wood case</li> </ul> <p>KnKut Double Cut Carbide Burrs allows for rapid stock removal in harder materials. The addition of the left hand flutes reduces the pulling action, which allows for better operator control. It reduces the size of the chips, and it can be used at slower than normal speeds.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/KNK12KK14BS-2T.jpg?v-cache=1570177117
LTILT1350,"Air Conditioning, Cooling > Hose Crimping & Cutting Tools"," 
Lock Technology LTILT1350 - Lug Ripper
",$334.44,$224.43,Lock Technology,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Lock Technology LTILT1350 </h1> <ul>     <li>Easily drill out stripped/broken lug nuts in minutes</li>     <li>Tungsten steel drill bit with 4 carbide cutters for speed and durability</li>     <li>Carbide cutters can cut 4 of steel 200  times</li>     <li>Locking collar clamp secures drill guide to lug nut</li>     <li>Packaged in custom blow molded case</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/LTILT1350-2T.jpg?v-cache=1570177117
KNK10KK14BS,"Air Conditioning, Cooling > Hose Crimping & Cutting Tools"," 
R W THOMPSON INC  KNK10KK14BS - KnKut 10 Piece Carbide Burr Set with 1/4"" Shanks
",$488.85,$336.66,R W THOMPSON INC,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>R W THOMPSON INC KNK10KK14BS </h1><br/><br/><p> Features and Benefits:</p> <ul> <li>Solid carbide</li> <li>1/4"" shanks</li> <li>Double cut</li> <li>Solid wood case</li> </ul> <p>KnKut Double Cut Carbide Burrs allows for rapid stock removal in harder materials. The addition of the left hand flutes reduces the pulling action, which allows for better operator control. It reduces the size of the chips, and it can be used at slower than normal speeds.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/KNK10KK14BS-2T.jpg?v-cache=1570177117
FJC6069,"Air Conditioning, Cooling > Can Tappers & Recharge Hose Kits"," 
HOSE SEAL KIT
",$9.11,$6.57,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<span style=""font-face:Times New Roman;font-size:medium;""></span><p style=""margin:0in 0in 12pt;line-height:normal;""></p><ul><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Replacement part</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Spray hose and seal</span></li><li><strong></strong><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">For use with the American Standard Reliant 4205 and Combi 6310 series kitchen faucets</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Enhanced stability with exposure to heat and oxidation</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Compatible with all AC systems</span></li></ul><p></p><p></p><p></p><span style=""font-face:Times New Roman;font-size:medium;""></span><p style=""background:white;margin:0in 0in 11.25pt;line-height:normal;vertical-align:baseline;""><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;mso-fareast-font-family:'Times New Roman';"">FJC specializes in mobile AC parts and accessories. Our large inventory of high-quality replacement parts can help get virtually any mobile A/C system back up and running.</span></p><span style=""font-face:Times New Roman;font-size:medium;""></span><span style=""font-face:Times New Roman;font-size:medium;""> </span></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6069-2T.jpg
FJC6876,"Air Conditioning, Cooling > Can Tappers & Recharge Hose Kits"," 
R-1234yf 72"" RED HOSE
",$35.12,$12.29,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>Red 72"" R-1234yf Charging Hose</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6876-2T.jpg
FJC6845,"Air Conditioning, Cooling > Can Tappers & Recharge Hose Kits"," 
R-1234yf U-CHARGE HOSE W/ COUPLER
",$21.99,$16.56,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>R-1234yf charging hose for use with self-sealing valve can tap<br/>      </li> </ul> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6845-2T.jpg
FJC6045,"Air Conditioning, Cooling > Can Tappers & Recharge Hose Kits"," 
R-134A U-CHARGE HOSE
",$19.99,$16.73,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>For self-sealing valve cans</li><li>Reusable</li></ul><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6045-2T.jpg
FJC6877,"Air Conditioning, Cooling > Can Tappers & Recharge Hose Kits"," 
R-1234yf 72"" YELLOW HOSE
",$35.73,$19.36,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>R-1234yf Yellow 72"" Charging Hose</li> </ul> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6877-2T.jpg
FJC6878,"Air Conditioning, Cooling > Can Tappers & Recharge Hose Kits"," 
R-1234yf 72"" BLUE HOSE
",$35.45,$19.90,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>  R-1234yf Blue 72"" Charging Hose <br/>      </li> </ul> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6878-2T.jpg
FJC6037,"Air Conditioning, Cooling > Can Tappers & Recharge Hose Kits"," 
R-134a U-CHARGE HOSE w/ gauge
",$28.59,$21.20,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>For self-sealing valve cans</li> <li>Monitor pressure for correct charge</li> <li>Easy to use</li> </ul> <p> </p> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6037-2T.jpg
FJC6846,"Air Conditioning, Cooling > Can Tappers & Recharge Hose Kits"," 
R-1234yf U-CHARGE HOSE W/ GAUGE
",$31.27,$22.23,"FJC, Inc.","<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p><ul><li>For use with R-1234yf</li><li>Quick and accurate filling</li><li>Easy to read</li></ul><p>R-1234yf service hose &amp; gauge allows quick and accurate filling and monitoring of low side pressure while filling the A/C System.<br/> </p><p></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/FJC6846-2T.jpg
